YYYY-MM-DD,daily_rain,max_temp,min_temp
1/01/1958,1.988888889,22.52222222,17.74444444
2/01/1958,16.2,26.17777778,15.37777778
3/01/1958,0,26.91111111,15.4
4/01/1958,0.533333333,27.9,16.35555556
5/01/1958,0,27.93333333,15.12222222
6/01/1958,0,33.47777778,14.03333333
7/01/1958,0,31.04444444,17.2
8/01/1958,0,28.14444444,16.6
9/01/1958,0,30.21111111,16.7
10/01/1958,0,31.6,15.16666667
11/01/1958,0,34,16.28888889
12/01/1958,0,35.98888889,19.18888889
13/01/1958,0.944444444,30.21111111,18.24444444
14/01/1958,0,34.04444444,16.26666667
15/01/1958,0,37.03333333,17.75555556
16/01/1958,0,35.64444444,19.91111111
17/01/1958,0,31.94444444,20.4
18/01/1958,0.333333333,30.37777778,19.11111111
19/01/1958,0.222222222,33.05555556,19.43333333
20/01/1958,1.1,28.65555556,18.98888889
21/01/1958,0,34.71111111,18.86666667
22/01/1958,30.92222222,33.95555556,15.38888889
23/01/1958,0.022222222,30.11111111,18.68888889
24/01/1958,5.411111111,30.53333333,18.67777778
25/01/1958,5.488888889,30.45555556,18.96666667
26/01/1958,5.777777778,31.77777778,19.87777778
27/01/1958,1.644444444,31.7,19.21111111
28/01/1958,0.022222222,32.06666667,18.68888889
29/01/1958,0.022222222,30.52222222,18.98888889
30/01/1958,1.188888889,30.44444444,20.17777778
31/01/1958,2.144444444,27.38888889,21.11111111
1/02/1958,11.48888889,26.96666667,22.11111111
2/02/1958,17.34444444,32.44444444,19.55555556
3/02/1958,5.466666667,31.95555556,17.91111111
4/02/1958,0,32.25555556,19.52222222
5/02/1958,0,32.41111111,19.71111111
6/02/1958,0.255555556,31.65555556,20.36666667
7/02/1958,5.744444444,29.97777778,18.35555556
8/02/1958,0.122222222,31.05555556,18.73333333
9/02/1958,0,29.83333333,19.61111111
10/02/1958,0,32.38888889,20.74444444
11/02/1958,8,33.35555556,20.45555556
12/02/1958,6.822222222,32.9,20.41111111
13/02/1958,0,28.95555556,17.82222222
14/02/1958,0,27.94444444,17.11111111
15/02/1958,0,28.47777778,17.4
16/02/1958,0,27.06666667,18.36666667
17/02/1958,0.411111111,25.32222222,19.26666667
18/02/1958,2.411111111,26.71111111,19.12222222
19/02/1958,1.388888889,25.95555556,20.35555556
20/02/1958,7.777777778,28.8,22.33333333
21/02/1958,79.73333333,22.65555556,18.95555556
22/02/1958,6.533333333,25.12222222,16.67777778
23/02/1958,0.055555556,32.01111111,16.33333333
24/02/1958,0.311111111,27.38888889,17.6
25/02/1958,0,27.24444444,15.75555556
26/02/1958,0,28.16666667,16.43333333
27/02/1958,0,29.12222222,16.13333333
28/02/1958,0,29.51111111,16.57777778
1/03/1958,0,29.83333333,15.54444444
2/03/1958,0,31.37777778,15.83333333
3/03/1958,0.033333333,32.05555556,17.8
4/03/1958,18.07777778,29.1,17.94444444
5/03/1958,0.233333333,28.62222222,19.65555556
6/03/1958,53.33333333,23.05555556,17.62222222
7/03/1958,0.388888889,28.18888889,17.31111111
8/03/1958,0,28.97777778,18.92222222
9/03/1958,6.055555556,29.34444444,19.65555556
10/03/1958,0.111111111,31.13333333,19.12222222
11/03/1958,2.111111111,31.06666667,20.14444444
12/03/1958,0.022222222,30.72222222,21.2
13/03/1958,45.14444444,30.48888889,19.44444444
14/03/1958,0,28.58888889,19.96666667
15/03/1958,0.911111111,24.81111111,18.43333333
16/03/1958,0.255555556,22.03333333,16.81111111
17/03/1958,1.033333333,22.78888889,16.48888889
18/03/1958,2.255555556,24.32222222,16.24444444
19/03/1958,1.833333333,24.85555556,16.65555556
20/03/1958,0.911111111,25.53333333,15.27777778
21/03/1958,0,27.08888889,16.52222222
22/03/1958,0,29.81111111,17.07777778
23/03/1958,0,30.58888889,16.4
24/03/1958,0.022222222,31.33333333,18.68888889
25/03/1958,0,28.65555556,14.55555556
26/03/1958,0,26.1,16.13333333
27/03/1958,0,27.68888889,13.45555556
28/03/1958,0,29.47777778,15.11111111
29/03/1958,0,28.01111111,19.93333333
30/03/1958,0.455555556,24.84444444,18.56666667
31/03/1958,1.4,23.41111111,19.42222222
1/04/1958,6.9,22.91111111,19.5
2/04/1958,10.93333333,23.82222222,19.58888889
3/04/1958,9.377777778,22.01111111,18.96666667
4/04/1958,15.17777778,24.67777778,17.68888889
5/04/1958,6.288888889,24.47777778,15.73333333
6/04/1958,0.4,25.08888889,16.01111111
7/04/1958,0.9,25.97777778,16.11111111
8/04/1958,0,27.36666667,13.83333333
9/04/1958,0.3,25.53333333,16.33333333
10/04/1958,3.088888889,23.9,14.08888889
11/04/1958,4.644444444,21.84444444,15.71111111
12/04/1958,1.766666667,23.4,15.26666667
13/04/1958,6.744444444,21.34444444,16.11111111
14/04/1958,11.6,23.81111111,15.55555556
15/04/1958,3.966666667,23.55555556,17.1
16/04/1958,9.922222222,26.63333333,16.94444444
17/04/1958,0,25.07777778,11.34444444
18/04/1958,0,23.9,14.66666667
19/04/1958,0.077777778,23.05555556,13.93333333
20/04/1958,0.188888889,24.67777778,15.74444444
21/04/1958,0.522222222,22.25555556,15.52222222
22/04/1958,1.311111111,22.42222222,15.53333333
23/04/1958,0,23.56666667,11.98888889
24/04/1958,1.255555556,23.34444444,14.42222222
25/04/1958,0.088888889,23.36666667,12.4
26/04/1958,0.133333333,21.82222222,12.15555556
27/04/1958,0,21.94444444,11.57777778
28/04/1958,0,22.14444444,11.08888889
29/04/1958,0,21.54444444,10.88888889
30/04/1958,0,22.11111111,12.46666667
1/05/1958,0.822222222,21.47777778,13.75555556
2/05/1958,0.433333333,23.06666667,12.44444444
3/05/1958,0,25.08888889,11.52222222
4/05/1958,0,27.18888889,10.55555556
5/05/1958,0,25.92222222,8.333333333
6/05/1958,0,24,8.788888889
7/05/1958,0,24.03333333,9.966666667
8/05/1958,0,24.53333333,11.85555556
9/05/1958,0,24.22222222,7.6
