YYYY-MM-DD,daily_rain,max_temp,min_temp
1/01/1958,12.64444444,20.71111111,16.86666667
2/01/1958,4.111111111,25.13333333,14.75555556
3/01/1958,0,26.26666667,14.8
4/01/1958,0,26.92222222,15.9
5/01/1958,0,27.28888889,14.67777778
6/01/1958,0,32.72222222,13.23333333
7/01/1958,0,28.95555556,17.12222222
8/01/1958,0,27.67777778,16.22222222
9/01/1958,0,29.57777778,16.2
10/01/1958,0,31.11111111,14.64444444
11/01/1958,0,33.62222222,16.07777778
12/01/1958,0,35.1,18.65555556
13/01/1958,1.077777778,29.3,18
14/01/1958,0,33.44444444,15.44444444
15/01/1958,0,37.05555556,17.16666667
16/01/1958,0,35.43333333,19.81111111
17/01/1958,0,29.86666667,20.26666667
18/01/1958,1.6,29.2,18.27777778
19/01/1958,0.022222222,32.84444444,18.62222222
20/01/1958,0.933333333,27.68888889,18.66666667
21/01/1958,1.355555556,33.86666667,18.61111111
22/01/1958,7.688888889,32.92222222,14.96666667
23/01/1958,8.855555556,29.58888889,18.08888889
24/01/1958,4.011111111,29.73333333,18.14444444
25/01/1958,3.444444444,29.86666667,18.13333333
26/01/1958,2.444444444,30.93333333,19.3
27/01/1958,0.111111111,31.14444444,18.64444444
28/01/1958,0.255555556,31.66666667,18.11111111
29/01/1958,2.844444444,30.07777778,18.44444444
30/01/1958,3.155555556,30.1,19.48888889
31/01/1958,8.877777778,26.92222222,20.55555556
1/02/1958,18.43333333,26.34444444,21.72222222
2/02/1958,10.54444444,31.61111111,18.94444444
3/02/1958,1.377777778,31.07777778,17.06666667
4/02/1958,0,31.77777778,19.1
5/02/1958,0,31.94444444,19.37777778
6/02/1958,19.64444444,30.82222222,20.04444444
7/02/1958,4.4,29.18888889,18.22222222
8/02/1958,0.011111111,30.56666667,18.32222222
9/02/1958,0.366666667,28.52222222,19.36666667
10/02/1958,0.066666667,31.56666667,19.98888889
11/02/1958,1,32.93333333,20
12/02/1958,1.3,31.57777778,19.85555556
13/02/1958,0.2,28.57777778,16.64444444
14/02/1958,0,27.42222222,16.25555556
15/02/1958,0,28,16.68888889
16/02/1958,0,26.5,17.63333333
17/02/1958,0.488888889,24.26666667,18.71111111
18/02/1958,0.211111111,26.1,18.75555556
19/02/1958,4.033333333,26.02222222,19.81111111
20/02/1958,37.71111111,27.92222222,21.7
21/02/1958,16.95555556,22.55555556,18.62222222
22/02/1958,1.555555556,25.24444444,16.18888889
23/02/1958,0,31.66666667,15.26666667
24/02/1958,0,26.93333333,16.88888889
