YYYY-MM-DD,daily_rain,max_temp,min_temp,anomaly_isoforest
3/07/1984,0.455555556,8.544444444,-2.211111111,-1
4/07/1984,2.322222222,7.522222222,0.5,-1
5/07/1984,0.466666667,12.88888889,1.633333333,-1
13/07/1984,7.066666667,12.52222222,6.444444444,-1
14/07/1984,23.95555556,12.76666667,9.211111111,-1
15/07/1984,10.64444444,13.08888889,9.288888889,-1
16/07/1984,14.83333333,14.71111111,9.355555556,-1
24/07/1984,9.366666667,13.41111111,10.12222222,-1
26/07/1984,10.87777778,14.38888889,10.21111111,-1
27/07/1984,44.41111111,14.77777778,9.766666667,-1
28/07/1984,2.355555556,12.53333333,5.588888889,-1
11/08/1984,13.33333333,14.8,7.144444444,-1
21/08/1984,19.15555556,15.54444444,11.05555556,-1
5/09/1984,16.38888889,14.4,8.844444444,-1
14/09/1984,15.48888889,19.63333333,10.27777778,-1
13/11/1984,40.64444444,28.03333333,16.61111111,-1
15/12/1984,15.41111111,35.38888889,19.6,-1
8/01/1985,21.2,31.21111111,17.04444444,-1
9/01/1985,16.67777778,31.97777778,17.14444444,-1
24/01/1985,20.85555556,31.66666667,17.03333333,-1
2/03/1985,10.23333333,34.97777778,20.66666667,-1
22/04/1985,14.76666667,15.44444444,10.62222222,-1
20/05/1985,25.11111111,12.67777778,3.911111111,-1
4/06/1985,36.74444444,14.83333333,7.688888889,-1
6/06/1985,0.188888889,10.2,3.355555556,-1
8/07/1985,8.711111111,11.97777778,9.9,-1
9/07/1985,40.34444444,13.64444444,8.988888889,-1
31/08/1985,15.17777778,16.01111111,10.53333333,-1
2/09/1985,2.355555556,10.14444444,4.455555556,-1
13/10/1985,23.78888889,24.46666667,12.47777778,-1
14/10/1985,28.38888889,22.95555556,9.622222222,-1
23/10/1985,32.12222222,22.42222222,15.81111111,-1
1/12/1985,19.47777778,30.38888889,17.12222222,-1
2/12/1985,17.26666667,19.31111111,13.81111111,-1
10/12/1985,28.76666667,27.78888889,17.38888889,-1
25/01/1986,49.86666667,22.53333333,14.17777778,-1
7/02/1986,23.34444444,30.68888889,19.63333333,-1
25/02/1986,29.06666667,27.55555556,16.37777778,-1
1/05/1986,12.9,17.7,16.36666667,-1
2/05/1986,42.46666667,18.12222222,13.53333333,-1
11/05/1986,40.1,19.43333333,12.28888889,-1
23/06/1986,0.0,13.12222222,-1.744444444,-1
24/06/1986,0.0,13.08888889,-1.377777778,-1
26/06/1986,0.0,11.65555556,-3.311111111,-1
10/07/1986,0.0,11.85555556,0.033333333,-1
28/07/1986,26.92222222,11.35555556,8.522222222,-1
5/08/1986,2.766666667,13.98888889,0.9,-1
6/08/1986,1.455555556,12.07777778,2.0,-1
15/08/1986,9.411111111,14.72222222,11.2,-1
2/10/1986,19.24444444,27.05555556,14.16666667,-1
23/10/1986,28.57777778,18.4,14.57777778,-1
13/11/1986,18.67777778,21.37777778,14.2,-1
1/12/1986,31.37777778,17.96666667,11.93333333,-1
27/12/1986,48.02222222,35.04444444,16.46666667,-1
19/01/1987,2.355555556,33.98888889,21.24444444,-1
20/01/1987,1.4,36.78888889,19.03333333,-1
21/01/1987,0.077777778,36.97777778,20.71111111,-1
5/02/1987,25.57777778,27.66666667,19.47777778,-1
3/03/1987,30.33333333,23.61111111,19.98888889,-1
16/05/1987,36.52222222,17.95555556,15.95555556,-1
23/06/1987,12.3,16.9,2.677777778,-1
28/07/1987,26.94444444,13.88888889,11.43333333,-1
29/07/1987,17.01111111,14.16666667,8.266666667,-1
3/08/1987,11.84444444,15.1,7.866666667,-1
14/10/1987,12.12222222,14.92222222,10.13333333,-1
17/10/1987,46.15555556,22.76666667,12.94444444,-1
25/10/1987,27.15555556,25.61111111,12.38888889,-1
1/12/1987,92.55555556,25.55555556,17.18888889,-1
2/12/1987,23.61111111,23.7,16.95555556,-1
11/12/1987,46.21111111,30.74444444,15.87777778,-1
4/01/1988,25.17777778,29.52222222,18.41111111,-1
5/01/1988,29.92222222,24.41111111,16.97777778,-1
20/01/1988,44.86666667,30.72222222,18.06666667,-1
8/02/1988,30.84444444,24.3,12.74444444,-1
13/02/1988,93.9,23.58888889,17.61111111,-1
14/02/1988,27.13333333,27.03333333,17.48888889,-1
1/03/1988,30.14444444,24.04444444,15.38888889,-1
1/04/1988,66.51111111,22.67777778,14.97777778,-1
2/04/1988,26.61111111,23.98888889,17.12222222,-1
4/04/1988,55.31111111,22.06666667,17.05555556,-1
5/04/1988,23.43333333,19.76666667,16.48888889,-1
6/04/1988,47.37777778,22.13333333,16.56666667,-1
11/04/1988,23.17777778,18.28888889,13.57777778,-1
12/04/1988,57.8,20.92222222,14.64444444,-1
13/04/1988,22.52222222,22.85555556,15.95555556,-1
18/05/1988,26.68888889,20.93333333,14.02222222,-1
4/06/1988,16.88888889,18.07777778,14.25555556,-1
5/06/1988,50.98888889,20.43333333,15.71111111,-1
4/07/1988,11.71111111,15.64444444,11.32222222,-1
5/07/1988,32.82222222,17.13333333,12.9,-1
6/07/1988,38.27777778,19.62222222,9.855555556,-1
11/07/1988,10.14444444,14.85555556,7.344444444,-1
23/08/1988,42.87777778,18.05555556,13.26666667,-1
24/08/1988,3.611111111,13.0,6.044444444,-1
12/09/1988,21.68888889,19.8,13.9,-1
16/11/1988,21.1,19.74444444,9.677777778,-1
12/12/1988,27.8,26.7,17.06666667,-1
18/12/1988,27.3,23.74444444,16.64444444,-1
6/01/1989,36.38888889,26.7,18.21111111,-1
20/01/1989,21.17777778,31.11111111,17.87777778,-1
6/02/1989,33.47777778,21.08888889,14.0,-1
25/03/1989,41.73333333,26.46666667,20.18888889,-1
24/04/1989,21.4,19.66666667,14.66666667,-1
26/04/1989,80.34444444,22.71111111,15.17777778,-1
8/05/1989,17.85555556,20.32222222,13.84444444,-1
17/05/1989,32.11111111,17.85555556,15.44444444,-1
6/06/1989,10.67777778,15.17777778,11.96666667,-1
11/06/1989,0.277777778,11.56666667,3.266666667,-1
10/07/1989,10.08888889,14.14444444,11.28888889,-1
14/07/1989,0.0,11.16666667,-0.922222222,-1
15/07/1989,0.0,13.64444444,-2.677777778,-1
24/07/1989,15.87777778,11.82222222,-0.211111111,-1
1/08/1989,6.211111111,12.45555556,4.622222222,-1
7/08/1989,0.088888889,14.18888889,-1.9,-1
18/08/1989,22.27777778,14.63333333,6.844444444,-1
12/09/1989,11.03333333,17.24444444,6.444444444,-1
24/10/1989,43.87777778,23.2,13.76666667,-1
2/11/1989,34.13333333,18.71111111,15.1,-1
5/11/1989,23.23333333,25.36666667,15.05555556,-1
6/11/1989,49.41111111,25.87777778,14.92222222,-1
7/11/1989,22.08888889,22.51111111,11.31111111,-1
23/12/1989,29.82222222,27.87777778,15.85555556,-1
16/01/1990,35.81111111,27.43333333,17.33333333,-1
2/02/1990,22.36666667,28.36666667,20.37777778,-1
3/02/1990,24.28888889,23.82222222,18.42222222,-1
7/02/1990,17.51111111,30.26666667,18.22222222,-1
26/03/1990,26.98888889,19.28888889,15.65555556,-1
27/03/1990,41.86666667,19.93333333,16.0,-1
28/03/1990,24.93333333,22.62222222,17.07777778,-1
21/04/1990,33.35555556,21.92222222,15.87777778,-1
23/05/1990,66.72222222,20.72222222,12.32222222,-1
27/05/1990,17.61111111,15.66666667,9.8,-1
28/05/1990,30.06666667,19.72222222,11.68888889,-1
25/06/1990,10.31111111,14.72222222,10.35555556,-1
29/06/1990,0.0,13.68888889,-1.777777778,-1
28/07/1990,3.177777778,14.51111111,3.077777778,-1
30/07/1990,6.788888889,10.84444444,6.611111111,-1
31/07/1990,8.666666667,12.11111111,7.966666667,-1
1/08/1990,5.811111111,13.74444444,6.566666667,-1
3/08/1990,0.277777778,11.8,1.2,-1
10/08/1990,13.33333333,14.35555556,8.322222222,-1
14/09/1990,5.922222222,14.32222222,4.533333333,-1
5/11/1990,23.25555556,24.6,13.12222222,-1
23/12/1990,3.511111111,39.07777778,21.17777778,-1
24/12/1990,3.866666667,35.6,20.63333333,-1
21/01/1991,25.2,32.12222222,18.45555556,-1
23/01/1991,12.13333333,30.56666667,21.04444444,-1
25/01/1991,10.15555556,33.22222222,22.08888889,-1
26/01/1991,11.6,30.61111111,22.12222222,-1
27/01/1991,28.3,30.95555556,21.17777778,-1
7/02/1991,11.67777778,30.56666667,20.8,-1
8/02/1991,27.93333333,30.33333333,21.47777778,-1
10/02/1991,15.95555556,31.86666667,19.93333333,-1
10/07/1991,20.4,12.84444444,4.277777778,-1
25/07/1991,0.0,13.58888889,-1.877777778,-1
26/07/1991,0.0,13.76666667,-2.722222222,-1
23/08/1991,3.166666667,24.3,-1.444444444,-1
28/11/1991,42.61111111,24.62222222,16.96666667,-1
30/11/1991,26.21111111,29.12222222,15.56666667,-1
8/12/1991,30.58888889,25.76666667,12.76666667,-1
12/12/1991,37.8,21.01111111,16.61111111,-1
20/12/1991,15.98888889,30.57777778,15.95555556,-1
1/01/1992,35.28888889,29.6,19.53333333,-1
8/01/1992,15.51111111,31.01111111,18.47777778,-1
26/01/1992,12.01111111,31.9,19.51111111,-1
1/02/1992,25.83333333,22.56666667,17.34444444,-1
10/02/1992,60.65555556,25.34444444,18.46666667,-1
21/02/1992,17.66666667,24.68888889,19.74444444,-1
25/02/1992,53.66666667,24.6,20.55555556,-1
16/03/1992,21.85555556,21.73333333,17.76666667,-1
17/03/1992,27.71111111,24.84444444,17.75555556,-1
21/05/1992,16.16666667,16.14444444,12.96666667,-1
1/07/1992,14.72222222,18.84444444,7.511111111,-1
17/07/1992,16.48888889,15.58888889,10.83333333,-1
20/07/1992,0.011111111,12.65555556,-0.244444444,-1
2/09/1992,13.66666667,14.77777778,10.08888889,-1
16/09/1992,15.11111111,18.47777778,6.666666667,-1
29/10/1992,19.34444444,25.45555556,12.9,-1
6/11/1992,28.16666667,21.75555556,8.533333333,-1
28/02/1993,12.52222222,31.5,20.0,-1
14/05/1993,62.01111111,23.2,15.02222222,-1
11/07/1993,23.03333333,16.97777778,13.98888889,-1
12/07/1993,20.83333333,15.32222222,11.66666667,-1
3/09/1993,10.35555556,19.13333333,4.911111111,-1
15/09/1993,18.61111111,18.42222222,10.62222222,-1
5/10/1993,20.37777778,17.96666667,9.955555556,-1
23/11/1993,27.38888889,26.33333333,17.7,-1
6/12/1993,22.98888889,21.55555556,15.08888889,-1
8/12/1993,41.87777778,17.47777778,16.54444444,-1
9/12/1993,21.24444444,21.72222222,14.24444444,-1
23/12/1993,16.97777778,30.53333333,18.74444444,-1
7/01/1994,0.0,36.86666667,26.06666667,-1
9/01/1994,0.0,38.66666667,23.07777778,-1
18/02/1994,35.53333333,25.74444444,19.48888889,-1
19/02/1994,30.34444444,19.78888889,18.16666667,-1
20/02/1994,24.07777778,24.06666667,16.56666667,-1
1/03/1994,83.45555556,20.24444444,16.85555556,-1
8/10/1994,10.38888889,21.43333333,6.266666667,-1
14/02/1995,23.22222222,19.84444444,17.1,-1
15/02/1995,33.71111111,23.38888889,16.93333333,-1
18/02/1995,26.44444444,26.87777778,19.51111111,-1
19/02/1995,28.3,25.58888889,16.5,-1
20/02/1995,32.9,27.62222222,17.11111111,-1
4/05/1995,13.53333333,16.08888889,12.77777778,-1
16/06/1995,32.88888889,8.655555556,6.777777778,-1
18/06/1995,0.0,11.46666667,0.511111111,-1
6/09/1995,16.58888889,14.68888889,1.777777778,-1
27/10/1995,29.8,25.08888889,11.77777778,-1
6/11/1995,37.18888889,27.02222222,15.05555556,-1
16/11/1995,40.6,20.37777778,16.73333333,-1
17/11/1995,27.18888889,24.36666667,16.13333333,-1
20/11/1995,78.28888889,23.88888889,17.92222222,-1
21/11/1995,50.14444444,23.91111111,16.71111111,-1
6/12/1995,25.71111111,26.34444444,18.42222222,-1
11/12/1995,19.12222222,28.12222222,17.77777778,-1
12/12/1995,39.51111111,24.36666667,15.44444444,-1
24/12/1995,74.48888889,24.05555556,14.08888889,-1
3/01/1996,30.12222222,23.6,20.08888889,-1
4/01/1996,28.12222222,21.52222222,17.53333333,-1
9/01/1996,19.31111111,22.0,18.14444444,-1
10/01/1996,37.48888889,28.5,18.62222222,-1
23/01/1996,26.16666667,25.14444444,18.98888889,-1
26/01/1996,39.64444444,31.84444444,18.66666667,-1
24/04/1996,17.03333333,19.93333333,14.27777778,-1
1/05/1996,46.87777778,16.05555556,13.66666667,-1
2/05/1996,82.27777778,18.72222222,14.1,-1
3/05/1996,101.3444444,20.57777778,15.25555556,-1
4/05/1996,82.91111111,19.61111111,16.76666667,-1
5/05/1996,49.85555556,20.42222222,16.63333333,-1
13/07/1996,0.277777778,11.95555556,2.855555556,-1
14/07/1996,0.755555556,10.47777778,4.855555556,-1
28/07/1996,28.63333333,16.44444444,9.777777778,-1
31/07/1996,7.611111111,13.1,6.488888889,-1
7/08/1996,5.733333333,13.48888889,8.155555556,-1
8/08/1996,2.677777778,11.76666667,6.577777778,-1
19/08/1996,8.388888889,11.55555556,4.933333333,-1
31/08/1996,20.6,12.6,8.2,-1
21/09/1996,22.24444444,15.2,5.466666667,-1
1/10/1996,15.0,19.94444444,9.866666667,-1
29/11/1996,0.055555556,37.66666667,20.71111111,-1
30/11/1996,0.777777778,35.81111111,20.82222222,-1
4/12/1996,40.12222222,26.38888889,17.21111111,-1
5/12/1996,34.23333333,27.33333333,15.26666667,-1
12/12/1996,53.34444444,26.14444444,15.78888889,-1
19/12/1996,20.94444444,27.21111111,16.67777778,-1
31/12/1996,24.36666667,28.64444444,16.65555556,-1
3/02/1997,28.3,25.11111111,16.37777778,-1
12/02/1997,66.28888889,30.67777778,19.8,-1
14/02/1997,27.82222222,29.23333333,21.48888889,-1
15/02/1997,12.86666667,27.62222222,20.87777778,-1
16/02/1997,14.8,25.58888889,20.64444444,-1
16/06/1997,1.411111111,14.17777778,0.066666667,-1
29/06/1997,3.533333333,14.51111111,0.933333333,-1
20/09/1997,34.03333333,24.96666667,13.33333333,-1
7/10/1997,29.76666667,17.77777778,13.7,-1
8/10/1997,22.31111111,23.27777778,12.16666667,-1
20/10/1997,41.15555556,19.95555556,11.04444444,-1
3/11/1997,50.63333333,20.78888889,16.2,-1
10/12/1997,18.57777778,22.86666667,19.9,-1
15/12/1997,17.86666667,31.71111111,18.93333333,-1
23/12/1997,13.53333333,32.41111111,18.83333333,-1
26/01/1998,0.0,36.11111111,23.62222222,-1
29/01/1998,17.88888889,33.71111111,17.44444444,-1
9/02/1998,15.86666667,28.4,21.42222222,-1
12/02/1998,17.24444444,28.8,20.98888889,-1
15/02/1998,13.55555556,29.07777778,20.24444444,-1
15/04/1998,16.48888889,17.67777778,15.66666667,-1
24/04/1998,19.87777778,19.14444444,14.4,-1
3/05/1998,31.64444444,23.25555556,14.74444444,-1
5/05/1998,25.81111111,20.04444444,16.73333333,-1
23/06/1998,12.02222222,11.71111111,5.466666667,-1
30/06/1998,11.94444444,13.2,10.7,-1
1/07/1998,2.877777778,9.644444444,6.4,-1
29/07/1998,23.11111111,11.97777778,3.111111111,-1
6/08/1998,25.01111111,17.91111111,11.72222222,-1
11/09/1998,42.18888889,19.05555556,13.04444444,-1
15/09/1998,20.67777778,16.41111111,10.37777778,-1
25/09/1998,16.16666667,19.2,13.37777778,-1
26/11/1998,21.48888889,25.21111111,13.57777778,-1
2/01/1999,18.54444444,21.48888889,17.14444444,-1
10/01/1999,33.4,27.77777778,18.35555556,-1
11/01/1999,41.96666667,31.72222222,16.23333333,-1
8/02/1999,39.72222222,21.07777778,19.54444444,-1
9/02/1999,150.8777778,21.86666667,17.41111111,-1
2/03/1999,19.53333333,27.91111111,19.66666667,-1
4/03/1999,29.5,28.88888889,18.4,-1
1/07/1999,25.47777778,12.91111111,9.788888889,-1
2/07/1999,3.522222222,13.52222222,5.233333333,-1
24/07/1999,10.75555556,12.93333333,8.855555556,-1
25/07/1999,17.91111111,16.97777778,5.822222222,-1
28/08/1999,20.75555556,19.28888889,11.13333333,-1
5/10/1999,27.68888889,23.06666667,9.411111111,-1
14/10/1999,17.92222222,19.6,15.74444444,-1
28/10/1999,23.24444444,27.44444444,16.5,-1
9/11/1999,18.64444444,20.56666667,13.0,-1
12/12/1999,32.71111111,26.32222222,15.38888889,-1
18/12/1999,25.42222222,20.78888889,16.92222222,-1
19/12/1999,22.18888889,26.12222222,12.33333333,-1
27/12/1999,19.63333333,17.33333333,14.1,-1
28/12/1999,29.25555556,21.42222222,12.96666667,-1
5/01/2000,20.06666667,29.14444444,17.44444444,-1
21/01/2000,0.0,37.08888889,22.1,-1
28/01/2000,35.61111111,26.6,17.42222222,-1
14/02/2000,24.33333333,17.77777778,14.58888889,-1
2/05/2000,20.04444444,21.56666667,17.8,-1
31/05/2000,0.0,11.81111111,-0.2,-1
11/06/2000,29.8,12.56666667,8.344444444,-1
11/07/2000,5.222222222,14.07777778,5.144444444,-1
27/07/2000,3.544444444,12.23333333,7.533333333,-1
13/12/2000,19.42222222,31.26666667,18.43333333,-1
14/12/2000,27.41111111,23.94444444,18.71111111,-1
28/12/2000,18.97777778,20.9,17.98888889,-1
29/12/2000,16.94444444,21.04444444,17.05555556,-1
9/01/2001,24.11111111,28.43333333,17.03333333,-1
27/01/2001,0.0,38.46666667,20.75555556,-1
28/01/2001,1.844444444,34.76666667,21.93333333,-1
29/01/2001,8.377777778,31.66666667,21.87777778,-1
1/02/2001,46.8,22.54444444,17.97777778,-1
2/02/2001,94.42222222,22.71111111,18.75555556,-1
3/02/2001,67.42222222,24.06666667,19.65555556,-1
4/02/2001,40.03333333,27.42222222,19.68888889,-1
27/07/2001,23.55555556,13.64444444,8.711111111,-1
14/10/2001,32.13333333,23.38888889,15.62222222,-1
18/10/2001,51.2,23.0,12.41111111,-1
10/11/2001,46.47777778,20.17777778,16.32222222,-1
19/11/2001,22.36666667,20.11111111,16.23333333,-1
27/11/2001,42.34444444,25.52222222,16.47777778,-1
7/12/2001,34.21111111,24.72222222,18.28888889,-1
16/12/2001,21.3,21.54444444,17.06666667,-1
30/12/2001,4.322222222,34.21111111,20.1,-1
3/02/2002,15.21111111,30.73333333,18.74444444,-1
6/02/2002,29.74444444,30.0,18.6,-1
3/03/2002,22.83333333,23.52222222,16.23333333,-1
28/03/2002,32.21111111,23.86666667,16.71111111,-1
9/06/2002,17.76666667,16.01111111,7.277777778,-1
17/06/2002,20.44444444,19.01111111,12.4,-1
20/08/2002,9.211111111,12.88888889,10.5,-1
22/08/2002,32.41111111,17.5,11.76666667,-1
26/08/2002,16.74444444,16.38888889,8.0,-1
30/11/2002,15.38888889,31.77777778,17.58888889,-1
4/12/2002,0.033333333,37.66666667,22.18888889,-1
10/12/2002,44.17777778,28.67777778,16.83333333,-1
11/12/2002,19.88888889,22.13333333,13.07777778,-1
26/12/2002,32.16666667,25.98888889,15.88888889,-1
22/02/2003,17.08888889,24.48888889,19.33333333,-1
23/02/2003,27.88888889,28.86666667,17.12222222,-1
24/02/2003,27.02222222,25.48888889,18.97777778,-1
22/03/2003,19.46666667,27.57777778,15.82222222,-1
3/06/2003,22.34444444,22.31111111,15.55555556,-1
4/06/2003,33.26666667,21.37777778,15.27777778,-1
30/07/2003,0.0,14.4,-2.377777778,-1
31/07/2003,0.011111111,13.01111111,-1.122222222,-1
24/08/2003,9.611111111,15.37777778,10.16666667,-1
2/10/2003,18.66666667,21.55555556,13.6,-1
7/10/2003,22.24444444,17.81111111,13.7,-1
5/12/2003,15.05555556,22.0,19.72222222,-1
6/12/2003,41.3,19.21111111,17.46666667,-1
7/12/2003,25.22222222,21.98888889,12.96666667,-1
13/12/2003,22.64444444,30.71111111,17.77777778,-1
7/01/2004,0.0,37.77777778,21.83333333,-1
8/01/2004,2.888888889,35.78888889,21.3,-1
11/01/2004,12.53333333,27.22222222,21.62222222,-1
12/01/2004,26.61111111,29.21111111,20.37777778,-1
16/01/2004,46.32222222,29.6,20.45555556,-1
3/02/2004,59.18888889,20.85555556,14.9,-1
20/02/2004,0.0,36.08888889,22.62222222,-1
21/02/2004,0.0,37.9,24.33333333,-1
22/02/2004,0.0,38.21111111,22.55555556,-1
23/02/2004,4.8,34.63333333,21.58888889,-1
6/03/2004,104.2222222,22.42222222,16.73333333,-1
19/03/2004,22.47777778,24.44444444,14.23333333,-1
29/04/2004,14.63333333,18.13333333,13.48888889,-1
27/07/2004,9.055555556,13.61111111,9.8,-1
18/08/2004,13.63333333,14.01111111,8.344444444,-1
31/08/2004,4.455555556,12.78888889,10.75555556,-1
4/11/2004,15.44444444,30.38888889,15.36666667,-1
9/11/2004,31.31111111,24.94444444,15.11111111,-1
10/11/2004,23.12222222,25.55555556,12.51111111,-1
21/11/2004,29.48888889,21.17777778,15.87777778,-1
10/12/2004,24.42222222,23.21111111,19.01111111,-1
11/12/2004,24.98888889,28.54444444,18.62222222,-1
26/12/2004,28.56666667,27.33333333,17.07777778,-1
7/01/2005,41.57777778,29.23333333,19.98888889,-1
22/01/2005,14.5,30.56666667,18.96666667,-1
26/01/2005,22.34444444,22.66666667,17.15555556,-1
15/06/2005,28.42222222,14.73333333,12.63333333,-1
20/06/2005,20.43333333,14.05555556,11.02222222,-1
21/06/2005,15.01111111,15.05555556,10.0,-1
30/06/2005,22.48888889,20.53333333,14.75555556,-1
5/08/2005,8.477777778,15.73333333,4.966666667,-1
14/10/2005,48.84444444,23.44444444,16.22222222,-1
16/10/2005,19.82222222,17.31111111,14.15555556,-1
6/11/2005,37.43333333,26.95555556,17.03333333,-1
14/12/2005,1.611111111,35.41111111,20.46666667,-1
25/12/2005,0.0,38.2,22.11111111,-1
28/12/2005,11.75555556,35.91111111,19.7,-1
30/12/2005,0.0,36.64444444,22.02222222,-1
5/01/2006,42.33333333,31.76666667,19.11111111,-1
13/02/2006,15.75555556,31.93333333,19.8,-1
17/02/2006,37.73333333,29.88888889,18.61111111,-1
6/04/2006,13.95555556,21.9,19.63333333,-1
16/07/2006,15.18888889,13.65555556,10.44444444,-1
25/07/2006,22.98888889,16.58888889,9.766666667,-1
31/08/2006,19.58888889,16.6,12.96666667,-1
10/09/2006,16.82222222,13.13333333,8.622222222,-1
11/09/2006,14.31111111,15.16666667,8.666666667,-1
4/11/2006,23.43333333,21.15555556,16.17777778,-1
9/11/2006,21.27777778,22.38888889,13.87777778,-1
29/11/2006,0.0,38.22222222,21.32222222,-1
13/12/2006,20.72222222,28.08888889,16.5,-1
17/12/2006,21.12222222,22.7,16.35555556,-1
26/01/2007,20.17777778,31.21111111,20.04444444,-1
13/02/2007,22.86666667,21.83333333,17.22222222,-1
6/06/2007,17.84444444,15.01111111,13.53333333,-1
8/06/2007,1.777777778,12.13333333,6.433333333,-1
24/06/2007,9.866666667,16.97777778,5.044444444,-1
26/06/2007,22.28888889,11.63333333,11.23333333,-1
27/06/2007,12.96666667,12.6,5.155555556,-1
18/07/2007,0.0,14.68888889,-2.666666667,-1
19/07/2007,0.0,13.61111111,-2.244444444,-1
19/08/2007,5.977777778,13.12222222,10.57777778,-1
20/08/2007,34.21111111,14.08888889,10.88888889,-1
24/08/2007,14.47777778,15.23333333,10.31111111,-1
5/09/2007,3.255555556,13.06666667,10.14444444,-1
6/09/2007,13.03333333,12.88888889,9.455555556,-1
11/10/2007,32.78888889,26.63333333,15.51111111,-1
26/10/2007,34.94444444,26.24444444,15.88888889,-1
24/11/2007,45.45555556,22.5,16.02222222,-1
8/12/2007,31.88888889,28.94444444,18.1,-1
4/02/2008,26.62222222,26.03333333,18.95555556,-1
5/02/2008,37.8,24.06666667,18.74444444,-1
7/02/2008,31.27777778,29.07777778,16.43333333,-1
2/06/2008,12.52222222,16.37777778,13.06666667,-1
8/07/2008,17.35555556,17.64444444,10.18888889,-1
9/07/2008,1.122222222,11.71111111,1.911111111,-1
16/07/2008,18.18888889,16.64444444,13.83333333,-1
24/07/2008,15.65555556,11.25555556,9.2,-1
25/07/2008,13.65555556,13.31111111,9.144444444,-1
28/07/2008,6.944444444,10.07777778,3.977777778,-1
29/07/2008,2.666666667,14.48888889,2.033333333,-1
5/09/2008,25.57777778,20.63333333,11.34444444,-1
11/10/2008,20.42222222,17.24444444,12.9,-1
6/11/2008,39.6,28.27777778,15.38888889,-1
17/11/2008,12.43333333,18.47777778,16.07777778,-1
18/11/2008,29.03333333,21.91111111,12.96666667,-1
19/11/2008,24.15555556,27.38888889,14.43333333,-1
20/11/2008,54.3,27.88888889,15.66666667,-1
14/02/2009,23.18888889,23.16666667,16.2,-1
20/02/2009,17.71111111,29.32222222,19.95555556,-1
21/02/2009,35.97777778,27.62222222,18.64444444,-1
19/05/2009,13.26666667,15.21111111,13.55555556,-1
20/05/2009,52.63333333,16.21111111,12.96666667,-1
21/05/2009,21.27777778,18.11111111,9.5,-1
27/06/2009,16.35555556,14.95555556,10.13333333,-1
5/09/2009,25.72222222,22.3,11.87777778,-1
27/10/2009,35.23333333,25.54444444,15.48888889,-1
4/01/2010,24.57777778,25.22222222,19.85555556,-1
29/01/2010,15.33333333,31.13333333,18.1,-1
1/02/2010,33.57777778,22.87777778,18.63333333,-1
16/02/2010,69.56666667,28.63333333,21.76666667,-1
17/02/2010,25.04444444,23.64444444,18.97777778,-1
2/03/2010,71.23333333,20.24444444,16.66666667,-1
3/03/2010,27.28888889,24.04444444,16.94444444,-1
6/03/2010,40.83333333,22.61111111,19.14444444,-1
7/03/2010,19.23333333,23.92222222,18.83333333,-1
1/04/2010,24.34444444,25.96666667,16.95555556,-1
22/05/2010,13.44444444,19.62222222,7.133333333,-1
3/07/2010,13.8,12.13333333,5.944444444,-1
11/08/2010,33.48888889,15.22222222,10.92222222,-1
20/08/2010,8.0,14.78888889,13.3,-1
24/08/2010,35.65555556,14.7,9.988888889,-1
6/09/2010,21.21111111,19.57777778,12.23333333,-1
20/09/2010,16.12222222,17.57777778,10.4,-1
9/10/2010,24.54444444,16.88888889,13.46666667,-1
12/10/2010,34.21111111,19.6,14.25555556,-1
16/10/2010,24.65555556,15.38888889,8.0,-1
18/11/2010,39.7,20.03333333,17.23333333,-1
5/12/2010,50.72222222,22.75555556,15.51111111,-1
12/12/2010,29.92222222,25.64444444,17.11111111,-1
17/12/2010,41.73333333,29.46666667,17.53333333,-1
20/12/2010,45.73333333,22.06666667,14.81111111,-1
27/12/2010,70.33333333,22.75555556,18.56666667,-1
28/12/2010,31.63333333,22.2,18.1,-1
6/01/2011,37.66666667,20.84444444,17.7,-1
7/01/2011,26.71111111,22.51111111,16.26666667,-1
8/01/2011,28.51111111,25.48888889,17.47777778,-1
10/01/2011,95.64444444,23.36666667,18.93333333,-1
11/01/2011,128.8888889,23.25555556,18.94444444,-1
12/01/2011,29.4,26.87777778,19.57777778,-1
6/02/2011,13.14444444,32.55555556,21.04444444,-1
22/02/2011,37.31111111,25.94444444,19.44444444,-1
4/03/2011,26.7,21.68888889,19.95555556,-1
5/03/2011,27.55555556,24.13333333,18.48888889,-1
20/03/2011,47.33333333,22.86666667,17.54444444,-1
24/05/2011,17.18888889,17.34444444,9.644444444,-1
16/07/2011,10.46666667,12.26666667,9.088888889,-1
10/09/2011,13.68888889,14.13333333,4.222222222,-1
8/10/2011,36.12222222,21.33333333,12.14444444,-1
24/11/2011,47.95555556,23.17777778,18.17777778,-1
2/12/2011,19.87777778,23.5,11.82222222,-1
8/12/2011,25.33333333,21.78888889,13.97777778,-1
10/12/2011,28.03333333,25.35555556,15.63333333,-1
30/12/2011,27.04444444,26.63333333,15.7,-1
25/01/2012,31.08888889,25.83333333,18.33333333,-1
28/01/2012,23.54444444,21.58888889,18.37777778,-1
26/02/2012,38.52222222,25.05555556,19.07777778,-1
23/03/2012,24.95555556,27.03333333,17.1,-1
28/04/2012,20.2,16.44444444,13.02222222,-1
25/05/2012,5.355555556,14.51111111,13.68888889,-1
26/05/2012,9.288888889,14.37777778,5.322222222,-1
3/06/2012,36.1,19.54444444,13.57777778,-1
