YYYY-MM-DD,daily_rain,max_temp,min_temp,,,,,,,,,,,,,,,,,
1/01/1958,7.133333333,25.85555556,18.67777778,,,,,,,,,,,,,,,,,
2/01/1958,6.677777778,28.11111111,17.17777778,,,,,,,,,,,,,,,,,
3/01/1958,0,28.11111111,16.66666667,,,,,,,,,,,,,,,,,
4/01/1958,0,29.33333333,17.75555556,,,,,,,,,,,,,,,,,
5/01/1958,0,29.17777778,16.56666667,,,,,,,,,,,,,,,,,
6/01/1958,0,33.87777778,14.92222222,,,,,,,,,,,,,,,,,
7/01/1958,0,31.22222222,18.47777778,,,,,,,,,,,,,,,,,
8/01/1958,0,27.76666667,18.56666667,,,,,,,,,,,,,,,,,
9/01/1958,0,30.87777778,18.16666667,,,,,,,,,,,,,,,,,
10/01/1958,0,32.83333333,16.42222222,,,,,,,,,,,,,,,,,
11/01/1958,0,34.46666667,17.44444444,,,,,,,,,,,,,,,,,
12/01/1958,0.277777778,36.33333333,20.08888889,,,,,,,,,,,,,,,,,
13/01/1958,0.933333333,30.82222222,19.94444444,,,,,,,,,,,,,,,,,
14/01/1958,0,35.01111111,17.03333333,,,,,,,,,,,,,,,,,
15/01/1958,0,37.94444444,18.47777778,,,,,,,,,,,,,,,,,
16/01/1958,0,35.43333333,21.26666667,,,,,,,,,,,,,,,,,
17/01/1958,0,32.03333333,22.17777778,,,,,,,,,,,,,,,,,
18/01/1958,0,31.91111111,20.93333333,,,,,,,,,,,,,,,,,
19/01/1958,1.277777778,34.51111111,21.13333333,,,,,,,,,,,,,,,,,
20/01/1958,0,30.75555556,21.34444444,,,,,,,,,,,,,,,,,
21/01/1958,2.722222222,35.17777778,19.45555556,,,,,,,,,,,,,,,,,
22/01/1958,6.844444444,35.83333333,17.33333333,,,,,,,,,,,,,,,,,
23/01/1958,0.066666667,31.04444444,20.2,,,,,,,,,,,,,,,,,
24/01/1958,7.088888889,31.8,19.88888889,,,,,,,,,,,,,,,,,
25/01/1958,3.188888889,31.63333333,20.43333333,,,,,,,,,,,,,,,,,
26/01/1958,5.822222222,32.5,21.03333333,,,,,,,,,,,,,,,,,
27/01/1958,10.13333333,33.42222222,20.12222222,,,,,,,,,,,,,,,,,
28/01/1958,0.088888889,33.44444444,19.9,,,,,,,,,,,,,,,,,
29/01/1958,0,32.48888889,20.03333333,,,,,,,,,,,,,,,,,
30/01/1958,0.755555556,32.38888889,21.92222222,,,,,,,,,,,,,,,,,
31/01/1958,12.25555556,28.67777778,22.81111111,,,,,,,,,,,,,,,,,
1/02/1958,22.25555556,28.51111111,22.94444444,,,,,,,,,,,,,,,,,
2/02/1958,7.422222222,34.38888889,20.84444444,,,,,,,,,,,,,,,,,
3/02/1958,8.566666667,33.44444444,19.84444444,,,,,,,,,,,,,,,,,
4/02/1958,0,33.15555556,21.13333333,,,,,,,,,,,,,,,,,
5/02/1958,0,33.35555556,21.24444444,,,,,,,,,,,,,,,,,
6/02/1958,0.011111111,32.54444444,21.44444444,,,,,,,,,,,,,,,,,
7/02/1958,2.477777778,30.91111111,19.97777778,,,,,,,,,,,,,,,,,
8/02/1958,0.011111111,31.48888889,20.1,,,,,,,,,,,,,,,,,
9/02/1958,0,31.51111111,20.52222222,,,,,,,,,,,,,,,,,
10/02/1958,0,33.56666667,21.96666667,,,,,,,,,,,,,,,,,
11/02/1958,1.344444444,34.41111111,22.01111111,,,,,,,,,,,,,,,,,
12/02/1958,4.866666667,33.12222222,22.13333333,,,,,,,,,,,,,,,,,
13/02/1958,0,30.21111111,19.33333333,,,,,,,,,,,,,,,,,
14/02/1958,0,29.56666667,18.37777778,,,,,,,,,,,,,,,,,
15/02/1958,0,29.97777778,18.97777778,,,,,,,,,,,,,,,,,
16/02/1958,0,29.11111111,19.73333333,,,,,,,,,,,,,,,,,
17/02/1958,0.033333333,25.82222222,20.46666667,,,,,,,,,,,,,,,,,
18/02/1958,0.533333333,27.97777778,20.56666667,,,,,,,,,,,,,,,,,
19/02/1958,1.222222222,27.36666667,21.67777778,,,,,,,,,,,,,,,,,
20/02/1958,10.4,29.7,23.53333333,,,,,,,,,,,,,,,,,
21/02/1958,78.63333333,24.25555556,20.04444444,,,,,,,,,,,,,,,,,
22/02/1958,11.45555556,27.38888889,18.32222222,,,,,,,,,,,,,,,,,
23/02/1958,0,33.78888889,17.97777778,,,,,,,,,,,,,,,,,
24/02/1958,0,28.15555556,19.46666667,,,,,,,,,,,,,,,,,
25/02/1958,0,28.74444444,17.56666667,,,,,,,,,,,,,,,,,
26/02/1958,0,29.66666667,17.41111111,,,,,,,,,,,,,,,,,
27/02/1958,0,30.65555556,17.51111111,,,,,,,,,,,,,,,,,
28/02/1958,0,30.95555556,17.65555556,,,,,,,,,,,,,,,,,
1/03/1958,0,31.17777778,16.47777778,,,,,,,,,,,,,,,,,
2/03/1958,0,32.28888889,16.93333333,,,,,,,,,,,,,,,,,
3/03/1958,0.377777778,33.13333333,19.48888889,,,,,,,,,,,,,,,,,
4/03/1958,6.333333333,31.03333333,19.63333333,,,,,,,,,,,,,,,,,
5/03/1958,1.2,30.17777778,21.14444444,,,,,,,,,,,,,,,,,
6/03/1958,48.05555556,25.06666667,18.78888889,,,,,,,,,,,,,,,,,
7/03/1958,0.455555556,29.92222222,18.83333333,,,,,,,,,,,,,,,,,
8/03/1958,0,30.88888889,20.23333333,,,,,,,,,,,,,,,,,
9/03/1958,0.555555556,31.25555556,21.33333333,,,,,,,,,,,,,,,,,
10/03/1958,0,32.56666667,20.63333333,,,,,,,,,,,,,,,,,
11/03/1958,0,32.42222222,21.67777778,,,,,,,,,,,,,,,,,
12/03/1958,0.3,32.07777778,21.88888889,,,,,,,,,,,,,,,,,
13/03/1958,31.12222222,31.93333333,20.68888889,,,,,,,,,,,,,,,,,
14/03/1958,6.711111111,30.07777778,20.8,,,,,,,,,,,,,,,,,
15/03/1958,8.544444444,26.31111111,19.73333333,,,,,,,,,,,,,,,,,
16/03/1958,0.122222222,23.91111111,18.52222222,,,,,,,,,,,,,,,,,
17/03/1958,0.788888889,24.67777778,18.31111111,,,,,,,,,,,,,,,,,
18/03/1958,0.277777778,25.76666667,18.12222222,,,,,,,,,,,,,,,,,
19/03/1958,0.077777778,27.41111111,18.45555556,,,,,,,,,,,,,,,,,
20/03/1958,0.122222222,26.91111111,17.03333333,,,,,,,,,,,,,,,,,
21/03/1958,0,28.42222222,17.85555556,,,,,,,,,,,,,,,,,
22/03/1958,0,31.03333333,18.35555556,,,,,,,,,,,,,,,,,
23/03/1958,0,31.66666667,18.3,,,,,,,,,,,,,,,,,
24/03/1958,0,32.35555556,19.45555556,,,,,,,,,,,,,,,,,
25/03/1958,0,29.7,16.81111111,,,,,,,,,,,,,,,,,
26/03/1958,0,27.24444444,17.86666667,,,,,,,,,,,,,,,,,
27/03/1958,0,28.92222222,15.54444444,,,,,,,,,,,,,,,,,
28/03/1958,0,30.65555556,16.41111111,,,,,,,,,,,,,,,,,
29/03/1958,0,29.05555556,21.67777778,,,,,,,,,,,,,,,,,
30/03/1958,0,26.55555556,20.06666667,,,,,,,,,,,,,,,,,
31/03/1958,0.177777778,23.95555556,20.71111111,,,,,,,,,,,,,,,,,
1/04/1958,5.544444444,25.13333333,21.16666667,,,,,,,,,,,,,,,,,
2/04/1958,10.95555556,25.94444444,21.05555556,,,,,,,,,,,,,,,,,
3/04/1958,11.71111111,24.33333333,20.55555556,,,,,,,,,,,,,,,,,
4/04/1958,5.622222222,26.7,19.62222222,,,,,,,,,,,,,,,,,
5/04/1958,5.066666667,26.22222222,17.56666667,,,,,,,,,,,,,,,,,
6/04/1958,0,26.67777778,17.71111111,,,,,,,,,,,,,,,,,
7/04/1958,0.011111111,27.72222222,17.35555556,,,,,,,,,,,,,,,,,
8/04/1958,0,29.06666667,15.84444444,,,,,,,,,,,,,,,,,
9/04/1958,0.733333333,26.32222222,17.75555556,,,,,,,,,,,,,,,,,
10/04/1958,1.555555556,25.45555556,15.97777778,,,,,,,,,,,,,,,,,
11/04/1958,2.977777778,24.4,17.05555556,,,,,,,,,,,,,,,,,
12/04/1958,3.355555556,24.72222222,17.04444444,,,,,,,,,,,,,,,,,
13/04/1958,2.366666667,23.12222222,17.77777778,,,,,,,,,,,,,,,,,
14/04/1958,11.5,25.42222222,16.81111111,,,,,,,,,,,,,,,,,
15/04/1958,4.333333333,24.42222222,18.42222222,,,,,,,,,,,,,,,,,
16/04/1958,2.6,27.77777778,18.05555556,,,,,,,,,,,,,,,,,
17/04/1958,0,26.72222222,13.43333333,,,,,,,,,,,,,,,,,
18/04/1958,0.122222222,25.65555556,16.46666667,,,,,,,,,,,,,,,,,
19/04/1958,0,24.41111111,15.68888889,,,,,,,,,,,,,,,,,
20/04/1958,0,26.17777778,16.64444444,,,,,,,,,,,,,,,,,
21/04/1958,0.477777778,23.54444444,16.87777778,,,,,,,,,,,,,,,,,
22/04/1958,1.466666667,23.71111111,16.8,,,,,,,,,,,,,,,,,
23/04/1958,0.255555556,24.8,13.86666667,,,,,,,,,,,,,,,,,
24/04/1958,2.044444444,24.61111111,15.88888889,,,,,,,,,,,,,,,,,
25/04/1958,0.544444444,24.68888889,14.52222222,,,,,,,,,,,,,,,,,
26/04/1958,0,23.5,14.4,,,,,,,,,,,,,,,,,
27/04/1958,0,23.51111111,13.8,,,,,,,,,,,,,,,,,
28/04/1958,0,23.72222222,12.73333333,,,,,,,,,,,,,,,,,
29/04/1958,0.266666667,23.13333333,12.76666667,,,,,,,,,,,,,,,,,
30/04/1958,0,23.32222222,13.41111111,,,,,,,,,,,,,,,,,
1/05/1958,0.466666667,23.06666667,14.68888889,,,,,,,,,,,,,,,,,
2/05/1958,0.455555556,24.82222222,13.57777778,,,,,,,,,,,,,,,,,
3/05/1958,0.033333333,26.7,13.06666667,,,,,,,,,,,,,,,,,
4/05/1958,0,28.71111111,12.36666667,,,,,,,,,,,,,,,,,
5/05/1958,0,28,9.666666667,,,,,,,,,,,,,,,,,
6/05/1958,0,25.66666667,10.08888889,,,,,,,,,,,,,,,,,
7/05/1958,0,25.75555556,12.21111111,,,,,,,,,,,,,,,,,
8/05/1958,0.744444444,25.26666667,13.22222222,,,,,,,,,,,,,,,,,
9/05/1958,0,25.52222222,8.8,,,,,,,,,,,,,,,,,
10/05/1958,0,24.71111111,12.53333333,,,,,,,,,,,,,,,,,
11/05/1958,0.033333333,22.02222222,15.57777778,,,,,,,,,,,,,,,,,
12/05/1958,1.288888889,22.87777778,14.36666667,,,,,,,,,,,,,,,,,
13/05/1958,0,24.84444444,11.42222222,,,,,,,,,,,,,,,,,
14/05/1958,0,27.34444444,14.52222222,,,,,,,,,,,,,,,,,
15/05/1958,0,27.52222222,16.17777778,,,,,,,,,,,,,,,,,
16/05/1958,0,26.56666667,17.55555556,,,,,,,,,,,,,,,,,
17/05/1958,0,24.25555556,14.75555556,,,,,,,,,,,,,,,,,
18/05/1958,0,25.77777778,9.244444444,,,,,,,,,,,,,,,,,
19/05/1958,0,24.42222222,7.711111111,,,,,,,,,,,,,,,,,
20/05/1958,0,24.47777778,7.5,,,,,,,,,,,,,,,,,
21/05/1958,0,24.13333333,9.011111111,,,,,,,,,,,,,,,,,
22/05/1958,0.377777778,23.16666667,14.98888889,,,,,,,,,,,,,,,,,
23/05/1958,0,26.28888889,12.24444444,,,,,,,,,,,,,,,,,
24/05/1958,0,28.04444444,13.54444444,,,,,,,,,,,,,,,,,
25/05/1958,0,29.68888889,14.75555556,,,,,,,,,,,,,,,,,
26/05/1958,0,25.82222222,16.13333333,,,,,,,,,,,,,,,,,
27/05/1958,0,24.15555556,8.044444444,,,,,,,,,,,,,,,,,
28/05/1958,0,24.71111111,2.677777778,,,,,,,,,,,,,,,,,
29/05/1958,0,24.11111111,6.466666667,,,,,,,,,,,,,,,,,
30/05/1958,0,22.62222222,6.966666667,,,,,,,,,,,,,,,,,
31/05/1958,0.477777778,21.72222222,12.61111111,,,,,,,,,,,,,,,,,
1/06/1958,0.133333333,20.06666667,12.81111111,,,,,,,,,,,,,,,,,
2/06/1958,1.266666667,21.85555556,15.52222222,,,,,,,,,,,,,,,,,
3/06/1958,0.122222222,19.9,15.18888889,,,,,,,,,,,,,,,,,
4/06/1958,10.41111111,21.62222222,16.1,,,,,,,,,,,,,,,,,
5/06/1958,0.355555556,26,15.96666667,,,,,,,,,,,,,,,,,
6/06/1958,0,26.31111111,16.12222222,,,,,,,,,,,,,,,,,
7/06/1958,0.244444444,19.48888889,14.93333333,,,,,,,,,,,,,,,,,
8/06/1958,5.988888889,16.22222222,14.07777778,,,,,,,,,,,,,,,,,
9/06/1958,30.21111111,18.55555556,14.51111111,,,,,,,,,,,,,,,,,
10/06/1958,28.56666667,17.3,14.93333333,,,,,,,,,,,,,,,,,
11/06/1958,31,21.53333333,13.56666667,,,,,,,,,,,,,,,,,
12/06/1958,0.6,20.55555556,11.22222222,,,,,,,,,,,,,,,,,
13/06/1958,0.022222222,21.46666667,8.566666667,,,,,,,,,,,,,,,,,
14/06/1958,0.055555556,19.53333333,7.155555556,,,,,,,,,,,,,,,,,
15/06/1958,0,14.11111111,7.211111111,,,,,,,,,,,,,,,,,
16/06/1958,0,18.92222222,4.166666667,,,,,,,,,,,,,,,,,
17/06/1958,0.022222222,16.63333333,10.86666667,,,,,,,,,,,,,,,,,
18/06/1958,3.3,18.03333333,8.733333333,,,,,,,,,,,,,,,,,
19/06/1958,1.388888889,20.3,11.92222222,,,,,,,,,,,,,,,,,
20/06/1958,0.133333333,21.94444444,9.311111111,,,,,,,,,,,,,,,,,
21/06/1958,0.066666667,23.83333333,13.08888889,,,,,,,,,,,,,,,,,
22/06/1958,0,24.03333333,10.6,,,,,,,,,,,,,,,,,
23/06/1958,0,23.93333333,10.2,,,,,,,,,,,,,,,,,
24/06/1958,0,24.64444444,11.6,,,,,,,,,,,,,,,,,
25/06/1958,3.077777778,20.13333333,12.84444444,,,,,,,,,,,,,,,,,
26/06/1958,0.122222222,18.02222222,8.633333333,,,,,,,,,,,,,,,,,
27/06/1958,0.011111111,14.34444444,9.488888889,,,,,,,,,,,,,,,,,
28/06/1958,7.755555556,16.11111111,10.93333333,,,,,,,,,,,,,,,,,
29/06/1958,0.466666667,17.87777778,10.86666667,,,,,,,,,,,,,,,,,
30/06/1958,3.933333333,15.44444444,9.133333333,,,,,,,,,,,,,,,,,
1/07/1958,0,17.05555556,9.166666667,,,,,,,,,,,,,,,,,
2/07/1958,0,21.28888889,9.122222222,,,,,,,,,,,,,,,,,
3/07/1958,0,20.47777778,3.611111111,,,,,,,,,,,,,,,,,
4/07/1958,0,21.67777778,2.444444444,,,,,,,,,,,,,,,,,
5/07/1958,0,23.51111111,4.555555556,,,,,,,,,,,,,,,,,
6/07/1958,0,20.01111111,7.588888889,,,,,,,,,,,,,,,,,
7/07/1958,0.044444444,20.64444444,4.644444444,,,,,,,,,,,,,,,,,
8/07/1958,0,19.44444444,3.5,,,,,,,,,,,,,,,,,
9/07/1958,0,19.35555556,2.066666667,,,,,,,,,,,,,,,,,
10/07/1958,0.022222222,19.25555556,4.833333333,,,,,,,,,,,,,,,,,
11/07/1958,0,19.34444444,1.022222222,,,,,,,,,,,,,,,,,
12/07/1958,0,19.4,1.788888889,,,,,,,,,,,,,,,,,
13/07/1958,0,19.46666667,0.811111111,,,,,,,,,,,,,,,,,
14/07/1958,0,19.95555556,-1.744444444,,,,,,,,,,,,,,,,,
15/07/1958,0,21.57777778,5,,,,,,,,,,,,,,,,,
16/07/1958,0.077777778,24.93333333,9.066666667,,,,,,,,,,,,,,,,,
17/07/1958,5.044444444,19.71111111,13.38888889,,,,,,,,,,,,,,,,,
18/07/1958,0.255555556,19.85555556,7.222222222,,,,,,,,,,,,,,,,,
19/07/1958,0,19.3,7.088888889,,,,,,,,,,,,,,,,,
20/07/1958,0,17.9,4.644444444,,,,,,,,,,,,,,,,,
21/07/1958,0,20.92222222,5.644444444,,,,,,,,,,,,,,,,,
22/07/1958,0,19.37777778,3.611111111,,,,,,,,,,,,,,,,,
23/07/1958,0,18.87777778,5.477777778,,,,,,,,,,,,,,,,,
24/07/1958,0,21.06666667,3.211111111,,,,,,,,,,,,,,,,,
25/07/1958,0,24.01111111,2.311111111,,,,,,,,,,,,,,,,,
26/07/1958,0,21.43333333,0.388888889,,,,,,,,,,,,,,,,,
27/07/1958,0,24.44444444,1.566666667,,,,,,,,,,,,,,,,,
28/07/1958,0,27.02222222,3.555555556,,,,,,,,,,,,,,,,,
29/07/1958,0,28.53333333,7.177777778,,,,,,,,,,,,,,,,,
30/07/1958,0,24.36666667,12.36666667,,,,,,,,,,,,,,,,,
31/07/1958,0,22.92222222,9.122222222,,,,,,,,,,,,,,,,,
1/08/1958,0,22.45555556,8.366666667,,,,,,,,,,,,,,,,,
2/08/1958,0,24.25555556,4.9,,,,,,,,,,,,,,,,,
3/08/1958,0,18.38888889,11.34444444,,,,,,,,,,,,,,,,,
4/08/1958,11,15.76666667,12.35555556,,,,,,,,,,,,,,,,,
5/08/1958,9.933333333,20.6,12.81111111,,,,,,,,,,,,,,,,,
6/08/1958,0.388888889,21.94444444,13.8,,,,,,,,,,,,,,,,,
7/08/1958,0.066666667,25.3,13.88888889,,,,,,,,,,,,,,,,,
8/08/1958,0.777777778,22.37777778,8.988888889,,,,,,,,,,,,,,,,,
9/08/1958,0,21.44444444,7.688888889,,,,,,,,,,,,,,,,,
10/08/1958,0,19.84444444,5.811111111,,,,,,,,,,,,,,,,,
11/08/1958,0,22.53333333,9.444444444,,,,,,,,,,,,,,,,,
12/08/1958,0,23.06666667,10.12222222,,,,,,,,,,,,,,,,,
13/08/1958,0,23.64444444,11.36666667,,,,,,,,,,,,,,,,,
14/08/1958,0,23.12222222,11.11111111,,,,,,,,,,,,,,,,,
15/08/1958,0,22.73333333,13.58888889,,,,,,,,,,,,,,,,,
16/08/1958,0.133333333,25.13333333,14.84444444,,,,,,,,,,,,,,,,,
17/08/1958,0,21.96666667,10.22222222,,,,,,,,,,,,,,,,,
18/08/1958,0.822222222,21.67777778,7.622222222,,,,,,,,,,,,,,,,,
19/08/1958,0,20.45555556,5.966666667,,,,,,,,,,,,,,,,,
20/08/1958,0.222222222,19.53333333,4.911111111,,,,,,,,,,,,,,,,,
21/08/1958,0,19.8,4.588888889,,,,,,,,,,,,,,,,,
22/08/1958,0,20.74444444,-0.466666667,,,,,,,,,,,,,,,,,
23/08/1958,0,24.41111111,1.3,,,,,,,,,,,,,,,,,
24/08/1958,0,24.43333333,3.988888889,,,,,,,,,,,,,,,,,
25/08/1958,0.622222222,24.24444444,14.38888889,,,,,,,,,,,,,,,,,
26/08/1958,6.844444444,20.57777778,10.81111111,,,,,,,,,,,,,,,,,
27/08/1958,0,21.45555556,7.3,,,,,,,,,,,,,,,,,
28/08/1958,0.066666667,22.26666667,3.777777778,,,,,,,,,,,,,,,,,
29/08/1958,0,21.26666667,6.133333333,,,,,,,,,,,,,,,,,
30/08/1958,0,19.94444444,3.388888889,,,,,,,,,,,,,,,,,
31/08/1958,0,20.16666667,2.1,,,,,,,,,,,,,,,,,
1/09/1958,0,21.13333333,5.9,,,,,,,,,,,,,,,,,
2/09/1958,0.133333333,22.41111111,6.944444444,,,,,,,,,,,,,,,,,
3/09/1958,6.466666667,23.46666667,12.3,,,,,,,,,,,,,,,,,
4/09/1958,0.011111111,21.84444444,8.888888889,,,,,,,,,,,,,,,,,
5/09/1958,0,20.04444444,7.822222222,,,,,,,,,,,,,,,,,
6/09/1958,0,23.15555556,6.288888889,,,,,,,,,,,,,,,,,
7/09/1958,0.033333333,22.07777778,5.611111111,,,,,,,,,,,,,,,,,
8/09/1958,0,23.32222222,7.844444444,,,,,,,,,,,,,,,,,
9/09/1958,0,24.38888889,8.355555556,,,,,,,,,,,,,,,,,
10/09/1958,0.011111111,25.13333333,7.911111111,,,,,,,,,,,,,,,,,
11/09/1958,1.322222222,21.74444444,14.26666667,,,,,,,,,,,,,,,,,
12/09/1958,0,22.54444444,4.577777778,,,,,,,,,,,,,,,,,
13/09/1958,0,21.11111111,8.355555556,,,,,,,,,,,,,,,,,
14/09/1958,0,22.31111111,6.855555556,,,,,,,,,,,,,,,,,
15/09/1958,0,22.9,8.322222222,,,,,,,,,,,,,,,,,
16/09/1958,2.977777778,22.64444444,10.26666667,,,,,,,,,,,,,,,,,
17/09/1958,0.222222222,25.53333333,15.08888889,,,,,,,,,,,,,,,,,
18/09/1958,3.155555556,21.77777778,13.71111111,,,,,,,,,,,,,,,,,
19/09/1958,0,21.52222222,2.666666667,,,,,,,,,,,,,,,,,
20/09/1958,0,23.91111111,4.355555556,,,,,,,,,,,,,,,,,
21/09/1958,0.477777778,20.53333333,7.977777778,,,,,,,,,,,,,,,,,
22/09/1958,0,23.55555556,7.077777778,,,,,,,,,,,,,,,,,
23/09/1958,0,23.35555556,8.477777778,,,,,,,,,,,,,,,,,
24/09/1958,0,22.34444444,10.22222222,,,,,,,,,,,,,,,,,
25/09/1958,0,22.74444444,10.32222222,,,,,,,,,,,,,,,,,
26/09/1958,0,25.02222222,13.26666667,,,,,,,,,,,,,,,,,
27/09/1958,5.633333333,25.02222222,14.51111111,,,,,,,,,,,,,,,,,
28/09/1958,4.755555556,26.66666667,10.3,,,,,,,,,,,,,,,,,
29/09/1958,5,25.02222222,8.277777778,,,,,,,,,,,,,,,,,
30/09/1958,0.033333333,24.66666667,11.88888889,,,,,,,,,,,,,,,,,
1/10/1958,3.866666667,21.96666667,11.81111111,,,,,,,,,,,,,,,,,
2/10/1958,0.188888889,24.44444444,9.1,,,,,,,,,,,,,,,,,
3/10/1958,0,24.88888889,13.22222222,,,,,,,,,,,,,,,,,
4/10/1958,0,30.65555556,13.3,,,,,,,,,,,,,,,,,
5/10/1958,0,33.92222222,14,,,,,,,,,,,,,,,,,
6/10/1958,0.544444444,30.43333333,19.08888889,,,,,,,,,,,,,,,,,
7/10/1958,23.15555556,27.14444444,17.87777778,,,,,,,,,,,,,,,,,
8/10/1958,9.055555556,27.33333333,17.41111111,,,,,,,,,,,,,,,,,
9/10/1958,0.077777778,25.4,15.52222222,,,,,,,,,,,,,,,,,
10/10/1958,0.433333333,22.62222222,17.33333333,,,,,,,,,,,,,,,,,
11/10/1958,4.855555556,26.42222222,17.96666667,,,,,,,,,,,,,,,,,
12/10/1958,0,26.13333333,14.08888889,,,,,,,,,,,,,,,,,
13/10/1958,0.855555556,26.27777778,10.61111111,,,,,,,,,,,,,,,,,
14/10/1958,0,25.95555556,11.71111111,,,,,,,,,,,,,,,,,
15/10/1958,0,26.47777778,12.42222222,,,,,,,,,,,,,,,,,
16/10/1958,1.933333333,26.64444444,14.8,,,,,,,,,,,,,,,,,
17/10/1958,6.544444444,22.75555556,13.13333333,,,,,,,,,,,,,,,,,
18/10/1958,0,26.72222222,8.722222222,,,,,,,,,,,,,,,,,
19/10/1958,0,27.66666667,8.8,,,,,,,,,,,,,,,,,
20/10/1958,0,28.22222222,8.233333333,,,,,,,,,,,,,,,,,
21/10/1958,0,30.51111111,9.511111111,,,,,,,,,,,,,,,,,
22/10/1958,0,31.53333333,10.08888889,,,,,,,,,,,,,,,,,
23/10/1958,0,32.84444444,9.9,,,,,,,,,,,,,,,,,
24/10/1958,0,31.33333333,12.85555556,,,,,,,,,,,,,,,,,
25/10/1958,0,22.45555556,14.14444444,,,,,,,,,,,,,,,,,
26/10/1958,0,26.12222222,8.144444444,,,,,,,,,,,,,,,,,
27/10/1958,0,29.68888889,7.255555556,,,,,,,,,,,,,,,,,
28/10/1958,0,33.78888889,12.22222222,,,,,,,,,,,,,,,,,
29/10/1958,0,34.27777778,15.81111111,,,,,,,,,,,,,,,,,
30/10/1958,0,40.86666667,17.56666667,,,,,,,,,,,,,,,,,
31/10/1958,0,38.54444444,18.32222222,,,,,,,,,,,,,,,,,
1/11/1958,0,27.6,18.05555556,,,,,,,,,,,,,,,,,
2/11/1958,0.211111111,28.82222222,13.07777778,,,,,,,,,,,,,,,,,
3/11/1958,0.311111111,29.47777778,10.52222222,,,,,,,,,,,,,,,,,
4/11/1958,0.1,30.35555556,15.71111111,,,,,,,,,,,,,,,,,
5/11/1958,2.666666667,33.74444444,18.95555556,,,,,,,,,,,,,,,,,
6/11/1958,5.533333333,29.24444444,19.34444444,,,,,,,,,,,,,,,,,
7/11/1958,0.166666667,31.22222222,18.66666667,,,,,,,,,,,,,,,,,
8/11/1958,0.088888889,32.02222222,19.14444444,,,,,,,,,,,,,,,,,
9/11/1958,0,32.95555556,19.47777778,,,,,,,,,,,,,,,,,
10/11/1958,0.088888889,35.44444444,18.66666667,,,,,,,,,,,,,,,,,
11/11/1958,0,33.75555556,20.67777778,,,,,,,,,,,,,,,,,
12/11/1958,4.288888889,32.53333333,19.43333333,,,,,,,,,,,,,,,,,
13/11/1958,0,32.38888889,18.35555556,,,,,,,,,,,,,,,,,
14/11/1958,0,29.95555556,20.4,,,,,,,,,,,,,,,,,
15/11/1958,0,30.52222222,13,,,,,,,,,,,,,,,,,
16/11/1958,0.022222222,28.65555556,15.91111111,,,,,,,,,,,,,,,,,
17/11/1958,0.022222222,25.23333333,16.74444444,,,,,,,,,,,,,,,,,
18/11/1958,0.066666667,25.23333333,14.66666667,,,,,,,,,,,,,,,,,
19/11/1958,0,25.68888889,14.64444444,,,,,,,,,,,,,,,,,
20/11/1958,0.022222222,27.2,13.71111111,,,,,,,,,,,,,,,,,
21/11/1958,0.211111111,25.91111111,14.52222222,,,,,,,,,,,,,,,,,
22/11/1958,0.233333333,27.41111111,15.63333333,,,,,,,,,,,,,,,,,
23/11/1958,0,27.46666667,16.24444444,,,,,,,,,,,,,,,,,
24/11/1958,0,28.96666667,14.2,,,,,,,,,,,,,,,,,
25/11/1958,0,29.13333333,15.37777778,,,,,,,,,,,,,,,,,
26/11/1958,0,30.32222222,16.87777778,,,,,,,,,,,,,,,,,
27/11/1958,0.5,29.47777778,15.85555556,,,,,,,,,,,,,,,,,
28/11/1958,0.1,27.3,16.91111111,,,,,,,,,,,,,,,,,
29/11/1958,0.255555556,29,16.16666667,,,,,,,,,,,,,,,,,
30/11/1958,0,31.33333333,17.25555556,,,,,,,,,,,,,,,,,
1/12/1958,0,30.3,16.96666667,,,,,,,,,,,,,,,,,
2/12/1958,1.133333333,30.71111111,18.86666667,,,,,,,,,,,,,,,,,
3/12/1958,16.44444444,29.52222222,17.23333333,,,,,,,,,,,,,,,,,
4/12/1958,12.73333333,31.05555556,15.65555556,,,,,,,,,,,,,,,,,
5/12/1958,0.166666667,29.67777778,16.25555556,,,,,,,,,,,,,,,,,
6/12/1958,0.122222222,36.04444444,18.84444444,,,,,,,,,,,,,,,,,
7/12/1958,0.677777778,35.94444444,20.48888889,,,,,,,,,,,,,,,,,
8/12/1958,5.455555556,28.91111111,19.03333333,,,,,,,,,,,,,,,,,
9/12/1958,0,31.1,17.41111111,,,,,,,,,,,,,,,,,
10/12/1958,0.455555556,36.13333333,19.35555556,,,,,,,,,,,,,,,,,
11/12/1958,1.233333333,33.96666667,18.66666667,,,,,,,,,,,,,,,,,
12/12/1958,0.211111111,33.27777778,15.47777778,,,,,,,,,,,,,,,,,
13/12/1958,0.433333333,34.91111111,19.86666667,,,,,,,,,,,,,,,,,
14/12/1958,0,29.91111111,19.34444444,,,,,,,,,,,,,,,,,
15/12/1958,0.022222222,28.01111111,18.86666667,,,,,,,,,,,,,,,,,
16/12/1958,1.255555556,28.54444444,19.23333333,,,,,,,,,,,,,,,,,
17/12/1958,3.977777778,31.84444444,19.17777778,,,,,,,,,,,,,,,,,
18/12/1958,17.23333333,32.45555556,18.35555556,,,,,,,,,,,,,,,,,
19/12/1958,33.16666667,30.21111111,17.65555556,,,,,,,,,,,,,,,,,
